,text,voice_id,is_correct
11753,Tavsiya qilaman,AwACAgIAAxkBAAKlomA0g-51NmbpEStSFzYMJmUG6oQqAAL5DwAC_I2gSX6Lz2EyXTcCHgQ,True
11754,"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",AwACAgIAAxkBAAEB53xgOdui-qfTCCxB3adnFM569G-41QAClA0AAn7CyElrGASAhBhPVx4E,True
11755,Xabarlarni uzatishning saralash tizimlari ham mavjud.,AwACAgIAAxkBAAEB5z5gOdq-3XBawrzV1zN8f1SmbdHywwACfQ0AAn7CyEnhfKpnnr5zvh4E,True
11756,"O'sha kuni onajonimni, o'zlari aytganlaridek, u kishi o'qigan kitoblarda qayta topdim.",AwACAgIAAxkBAAECqclgPP1Fy2P4xsAL3Dvq3m8TML1CQwACOQ0AAqLg6El3qp4Xe7INNh4E,True
11757,Bunda zaxiralarni aniqlashning nisbiy xatoligi kamaydi.,AwACAgIAAxkBAAECqXNgPPzYBKP0gdZWQxkM4Sue_B_ZfwACKw0AAqLg6EnhVc-2I6ngoB4E,True
11758, shulardan biri Jaloliddin Rumiy hazratlarining meroslaridir.,AwACAgIAAxkBAAECrXNgPQHuAAEEw5O5dT__WGuL2oNEEBcAAqsNAAKi4OhJURystmVeHbEeBA,True
11759,"Asalari yelimili asal, asosan, ichish uchun tayyorlanadi.",AwACAgIAAxkBAAECpmJgPPlAJtyzub7qlwsd6E9Cn7blqAAC5AwAAqLg6Enc2Tb-DULyxR4E,True
11760,Ko'chaga chiqqanimda yana ko'nglim buzilib ketdi.,AwACAgIAAxkBAAECqodgPP5YCMZGwnM3xd5r0BxJgnzBZgACUQ0AAqLg6Ekx19_avRKYQh4E,True
11761,Ayni vaqtda go'sht mahsuloti Jizzax shahridagi muzxonada saqlanmoqda.,AwACAgIAAxkBAAECrBNgPQABPv84mJyV2C-ym0fA0w2xKWwAAnwNAAKi4OhJxadI2iOWhxQeBA,True
11762, u shubhasiz kim yoki nima tomonidan ezilgandir.,AwACAgIAAxkBAAECrURgPQGaUoRD3V9b613Q1GmYuCneRAACpA0AAqLg6Ekj1WlMdWCrch4E,True
11763,Xalq qasoskori bo'lmish Sarvar aravasiga kim chiqadi,AwACAgIAAxkBAAECulJgP9YytL9QoEfZLyL1xv-cUoOFBAACVAsAAks6AUpi7OMYmC1u6B4E,
11764,"Bu jarayonda mashinaning ichki yonuv dvigateli va uzatmalar qutisi olib tashlanadi, o‘rniga elektr dvigatel, reduktor va kontrollyor o‘rnatiladi.",AwACAgIAAxkBAAECuu5gQEkUA-ht0bYzXBjka8-NmhwOXgAC1QoAAtnJCUp6F0bJm35Rux4E,
11765,Bolsheviklar ham xuddi shu ishni qilishadi,AwACAgIAAxkBAAECuy1gQEr40B6HUTQ3EHV0rGBOKiTvCAAC8woAAtnJCUp0w7IOx1Yv-x4E,
11766,"Qarasa, haqiqatan ham kesak ekan",AwACAgIAAxkBAAECu21gQEuC7soZbXblDOKypFNIcFgr7wACEwsAAtnJCUqetEjZI_Uc0B4E,
11767,Tavsiya qilaman.,AwACAgIAAxkBAAECu61gQEwh0LymGLn6xNJtrPg6REVGMAACMwsAAtnJCUqFjNPrfRj7nB4E,
11768,kuz-qish davri boshlanishi arafasida tegishli bildirishnomalarni olgani aytiladi,AwACAgIAAxkBAAECu-xgQE_klFjLiu8av7fuY5LL7Q_a2wADCgACIuwAAUo342pDoz-KBh4E,
11769,"Xullas, bizga mana shunday optimal alifbo loyihasini taqdim etgan mutaxassislarimizga minnatdorchilik bildirishimiz kerak.",AwACAgIAAxkBAAKhsmA0fKw_QSpWB3sDTU7Ly5KLNHctAAL-DQAC_I2gSa7_86ttZK3THgQ,False
11770,Zebo yigit bo‘libdur,AwACAgIAAxkBAAEB50dgOdrVP_AqZbBqlt-KaqO7SdyRswACuQoAAntC0UnqGNXm9VM6VB4E,
11771," keyin o'ylab qarasak, aqlsizga aql bitishi mumkun ekan, ahmoqning davosi esa yo'q ekan.",AwACAgIAAxkBAAECrvNgPRaj-juOkoCVDrnGF6xvYv9MywACXQ0AAuRJ6UnGVCCwM0WQzR4E,
11772,kelajaging esa qanday bo'lishini bilmaysan.,AwACAgIAAxkBAAECrzNgPRfhGtZgAfp2PPxWVcstfyLzXwACfA0AAuRJ6UkzEyI2luWyWB4E,
11773,"Yozning oxiri, kuz oylarida sinadik, endi qish-bahor oylarida ham sinaymiz.",AwACAgIAAxkBAAECr25gPRiv0Sx5rSxXfqOBWjjDStRy9QACyAwAAuIJ6EnWBv4jvA1o7B4E,
11774,"holbuki avvallari o'zing oltin kabi eding, senga nima bo'ldi?",AwACAgIAAxkBAAECr6xgPRoORnXH_zNBuwRi3GHicRIfPQACsw0AAuRJ6UlV7pyGi_m13B4E,
11775,"Dunyoda uch jumboq bor emish, biri o'lim, ikkinchisi osmon sirlari.",AwACAgIAAxkBAAECrddgPQPY1vKbPmjqIZLoIbADduaXBgACww0AAqLg6Emi1mCttNfVbB4E,True
11776,"U o'zini barchadan ustunman, deb o'ylab, do'stlarini kamsitib, dilini og'rita boshlabdi.",AwACAgIAAxkBAAECrIdgPQABtAdK1n7ZVwlwKXbV8qcl7SsAAg0OAAJkRelJK4XKmjDTbYUeBA,True
11777,Insho erkin bo'lganidan keyin hammani majbur qilishning nima keragi bor?,AwACAgIAAxkBAAECq0tgPP9H2nknbYu8o-Nyd5d2wlPRmgAC2g0AAmRF6UkBKEEKqQLE5R4E,True
11778,"Aybim ota onam yo'qligimi, yetimligimmi? Endi hamisha shunday bo'laveradimi?",AwACAgIAAxkBAAECqxNgPP7uCNndVhVCAXzZ2bN0WWjwjgACzg0AAmRF6UmMZD7W6Nw44R4E,True
11779,"Rosti, kantrakt to'lagani qurbimiz yetmaydi, qancha joylarga murojaat qilyapmiz.",AwACAgIAAxkBAAECqCxgPPteHi_bH-vBi_V5KXt4c0w9HAACag0AAmRF6UnBEG7yOdQtox4E,True
11780,"U insonlarni faqat ezgu ishlar, ezgu amallar qilishga chorlaydi.",AwACAgIAAxkBAAECqqdgPP6AobbLM4BGVzdkDpuboLAnIAACvg0AAmRF6Ul0iOevfY-erR4E,True
11781,"Zero, xalqimiz Ertaklar yaxshilikka yetaklar deb bejiz aytmaydi.",AwACAgIAAxkBAAECrOBgPQEltzCoPhpFOVimtsk8m8i16gACHQ4AAmRF6UlPCTrNQFcCrB4E,True
11782,"Bunga qarshi kurashish, bolalarda o'zi va o'z kuchiga ishonchni rivojlantirish zarur.",AwACAgIAAxkBAAECrEtgPQABdjt9maAEf4I5IaRNkB3DyDYAAgUOAAJkRelJpra8sExhjdceBA,True
11783,"Kelinposhsha, Er xotinning urushi doka ro'molning qurishi degan maqolni siz ham bilasiz.",AwACAgIAAxkBAAECqTZgPPx-GFJPmpb2qNBQrJPsXgPKhQACig0AAmRF6UlnuXMOe-YP_B4E,True
11784,Turizm rivoji uchun qulay iqtisodiy va tashkiliy huquqiy shart sharoitlar yaratilmadi.,AwACAgIAAxkBAAECqI1gPPvKu3aVs_D9jEO1S0C09InRvgACcw0AAmRF6UmDZvsSwRUTJB4E,True
11785,Yozuvchi ushbu faslda til xususida ham o'z fikrlarini bayon qiladi.,AwACAgIAAxkBAAECqk1gPP4Jh2ddpAWBJzM_gk9zkpP6VQACrA0AAmRF6UkpKPfa7AZZER4E,True
11786,Fozil odamlar shahrini barpo etish orzusi hamisha bobolarning bosh maslagi bo'lgan.,AwACAgIAAxkBAAECqGtgPPum8Tiow5mc3SvwHpf14ApDjAACbw0AAmRF6Ukqu7ZEoc-S3x4E,True
11787," ammo gapirolmaydilar, tilim gapira oladi, ammo u kiyikni ko'rmadi.",AwACAgIAAxkBAAECqhxgPP2oVWSK4Temgrwy_iqC-PQCYwACLQ4AAgZ86EkN50BWO0lfmR4E,True
11788,"semiz semiz chivinlarni tutaman, ostonaga to'r tashlasam, mayda qurtlar ham ilinadi.",AwACAgIAAxkBAAECq9VgPP_64Kylbsb1vJvrmfbzxE1ewAACXQ4AAgZ86Em7JazurWHkWx4E,True
11789,"dindorlar yashirin fatvo chiqarmaydilar, yashirin o'ldirmaydilar.",AwACAgIAAxkBAAECrMFgPQAB9zBs4fk8PjIMzJOZ8gL4bGMAAn4OAAIGfOhJxN-DycjUs8geBA,True
11790, podshoh esa dono vazirini sog'ingandan sog'inaveribdi.,AwACAgIAAxkBAAECpilgPPkCo3EichbHcQs6IebZwfmecgACwA0AAgZ86EkP15JBoPN57R4E,True
11791,"sezmay meni uchirib yubordingiz a, shuncha boylikdan quruq qoldingiz, debdi.",AwACAgIAAxkBAAECqfJgPP13dZsGw6yr-uyXKClSfGJzowACJg4AAgZ86EkBci6t1IyGuR4E,True
11792,"ayollar, bolalar bo'lmagan.",AwACAgIAAxkBAAECqtlgPP60SKy61vYJUj8NuDQsflm0OwACQQ4AAgZ86ElyUc8ev3QuVB4E,True
11793,"Qani edi, ko'ngil qurg'ur to'ya qolsa.",AwACAgIAAxkBAAECrRVgPQFjHPO76AlDSgABjS4U1rINekQAAogOAAIGfOhJLTDucMt0c14eBA,True
11794," o'zingiz hecham ichmaganmisiz? deb ta'na qilishdi, to'g'risini aytdim.",AwACAgIAAxkBAAECpqVgPPmfQ-fMtBkiQXgEs4BW_r46XAAC0Q0AAgZ86ElfUZqDrpqKhB4E,True
11795, oliy ta'lim muassasalariga masofaviy shaklda yetkaziladi.,AwACAgEAAxkBAAECp4tgPPq1X--A3XlV-rW_XTJo8zmtnAACGQEAAiYc6UX232JdUkA1SB4E,True
11796,"Negaki bu qimmatbaho ne'matni soxtalashtiruvchilar, hatto oddiy mum bo'lagini",AwACAgEAAxkBAAECqCtgPPtdVQWJb2tmStdsRKMu-upnAgACKAEAAiYc6UVNI_yvr9QDJh4E,True
11797,Sharq va g'arb davlatlari tilini o'rganish uchun yurtimizda keng imkoniyatlar yaratilgan.,AwACAgEAAxkBAAECp8RgPPruhQSqdpnufpCIhEe_xWYK1QACHwEAAiYc6UWekhROqpB0KR4E,True
11798,"Lekin o'zini badbaxtlik ko'lmagida ko'radi, u o'zini komillik cho'qqisida tasavvur etadi,",AwACAgIAAxkBAAECp1lgPPqDmTKO_5zjsZ7At8s0fLcMwwAC3RAAAjiM6Eli4BColH-7Zx4E,True
11799,"Yong'oq daraxti bu haqiqat oldida tili kalimaga kelolmay, azob bilan to'lg'onibdi,",AwACAgIAAxkBAAECp-9gPPscpFknknwTOzCC4iiwuizx-QAC6xAAAjiM6EnMuS9M_C8IaR4E,True
11800,"U har tong daryo labiga chiqib oqib kelayotgan yog'ochlarni tutib, chetga chiqararkan.",AwACAgIAAxkBAAECrhdgPQbbzdEpB7vtDFURMUW7el045QAC4QsAAsNn6Un2emnsGkVGhB4E,True
11801,Qarzi yo’q kambag’al mamlakatlar bunga misol.,AwACAgIAAxkBAAECrlVgPRSjskd8U3mJSetXSzt03hr_iQACtAkAAnby6Enjde321ebayx4E,True
11802,Hozir karantin,AwACAgIAAxkBAAKhdGA0fD794lyc3fy-vv1_OxroUUigAALXDQAC_I2gSS9divYd-OuSHgQ,True
11803,Stress miya imkoniyatlariga qarshi kurashadi,AwACAgIAAxkBAAKlJGA0gwsZHFn8W53GLh2L7GGO95TYAALJDwAC_I2gSZGPx74eYqwWHgQ,True
11804,Xonimlar qirolning iltifotiga qoyil qolishadi,AwACAgIAAxkBAAKkpGA0ghiWgY2W_mZVjoDCOrL42btJAAKkDwAC_I2gSQiz8A2uVcHOHgQ,True
11805,"Shunda, o'qishga ham boshqacha qaraysiz.",AwACAgIAAxkBAAKjo2A0gGwxnDaWZ6AiPOezJw2P-VYpAAJdCwACvb-oSS2aWWhNW8wxHgQ,True
11806,"o‘simlik va paxta yog‘lari, shuningdek, shakar narxi hamon qimmatligicha qolayotgani, bodring narxi keskin ko‘tarilgani oydinlashmoqda.",AwACAgIAAxkBAAKkZGA0gZBrobpPm5jRGwAB4dqQ64rBMAACgg8AAvyNoEnItEv7p2kq0x4E,True
11807,Siz o’zingiz dunyoda ko’rishni istagan o’zgarish bo’la olishingiz kerak,AwACAgIAAxkBAAKjY2A0f_OpE0y3gd_AAc4QLKT8AAEyYAACJA8AAvyNoEkJsdmAghcrAx4E,True
11808,AQSh hukumati oilalarga va'da qilgan yordam pullari odamlarning bank hisoblariga kelib tushishni boshladi.,AwACAgIAAxkBAAKj42A0gNHG1vZDvx8xyCr043p2mEExAAJnCwACvb-oSTZz_YJ8iPrBHgQ,True
11809,"sovuq havoda avtomobil qanaqa yuradi, shularni sinashimiz kerak.",AwACAgIAAxkBAAEB54ZgOdu_X3eqBwZ3AAEgCxH9FlmDJf0AApkNAAJ-wshJjMeZpAsPgAgeBA,True
11810,Bu haqda ichki ishlar vazirligi axborot xizmati xabar berdi.,AwACAgIAAxkBAAECrCJgPQABTLsNUgawZsr7smle6ss3lNwAAn4NAAKi4OhJ9TUNT9cYqLYeBA,True
11811,"U hajviy hikoyalarda ham bir, ikki chiziq bilan insonning tugal partretini chizadi.",AwACAgIAAxkBAAECrelgPQQVEwEp2vSVXGdbkgqvL223KgACyA0AAqLg6EksLUnvfhogVR4E,True
11812,Ayrim hollarda ulardan yuqori bo'lgan maxsus texnik qurilmalar ishlab chiqiladi.,AwACAgIAAxkBAAECqU9gPPyaPSEHKN0h6DqwAX3-vT0SrAACJg0AAqLg6EktbmwjjU2Zsh4E,True
11813, katta kichik urushlarni boshlashdan charchamaydilar.,AwACAgIAAxkBAAECrO1gPQE26G_vMrokzqvO3AlOcJ3EPAAClQ0AAqLg6EkTevNl95VAUx4E,True
11814,"Xalqimizda Birniki mingga, mingniki tumanga degan hikmat bor.",AwACAgIAAxkBAAECq1FgPP9O58H38Xqf3ph7jmJEnpfyiQACZw0AAqLg6Ek7GvuLsf0kbx4E,True
11815,Bu yangi vazirlik huzuridagi Yoshlar akademiyasi a'zolarining ilk loyihalaridir.,AwACAgIAAxkBAAECrFtgPQABiJaeSkmFcDaFiFg8JQRdu90AAoQNAAKi4OhJ1Hl3CIxDwwEeBA,True
11816,"Ota, bobolarimiz xokini, xotirasini e'zozlamoq har bir kishining sharafli burchidir.",AwACAgIAAxkBAAECrSlgPQF6O7aoiqGtLUt6f7xyNFcXKAACKQ4AAmRF6UnMSiYtth3XBR4E,True
11817,"Oila jamiyat negizi bo'lib, ko'p asrlik mustahkam ma'naviy tayanchlarga ega.",AwACAgIAAxkBAAECpwtgPPowPuR35DWSYCha4m9glue_0QACRw0AAmRF6UkFhJrpukWS9h4E,True
11818,"Tadqiqotlarda, asosan, ularning semantikasi va ramziy ma'nolariga katta e'tibor berilgan.",AwACAgIAAxkBAAECqAVgPPs5Yv9o_Q_UlV_GIwishC84ogACZQ0AAmRF6UkUkzUe-U9ZPh4E,True
11819, o'zbek tilshunoslik terminlarining shakllanishida muhim o'rin tutgan.,AwACAgIAAxkBAAECumhgP9b1P52MwcnKzqn2xCEZJLGgUgACJAoAAvFUAAFK0CRMH-cfzc4eBA,
11820,"Elektron kutubxonada javonlar vazifasini jildlar, kitoblar vazifasini esa Internet saxifalari bajaradi.",AwACAgIAAxkBAAECuwNgQEmd9G706budqlLDyWXEct5HqwAC3QoAAtnJCUoVOc4v7GSa_h4E,
11821,Koʻrasiz barchasini unga aytib beraman.,AwACAgIAAxkBAAECu0NgQEsnUjhKvtNiH6Fvvew2BlcbSAAC_goAAtnJCUpugzIwH2UKsB4E,
11822,Qilichbozlikda Temurbek hammadan ustun keldi,AwACAgIAAxkBAAECu4NgQEu3atgjhBLLWrDC5oV4lwUvsQACHgsAAtnJCUo8ZHS7WaVOqB4E,
11823,Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAECu8JgQE75YVm2UDXBZunKfV9a9TBUQwAC6wkAAiLsAAFK7KNXTV6hJdQeBA,
11824,Monopoliyaga qarshi kurashish qo‘mitasi tomonidan qonun hujjatlari talablari buzilganligi holati yuzasidan xususiy ajrim chiqarish yo‘li bilan munosabat bildirildi.,AwACAgIAAxkBAAECu_5gQFBYAAGyVpDgvoa1wRYq18s-ro8AAgkKAAIi7AABSqLPxKQ3s0ZdHgQ,
11825,Yolg‘iz o‘zimiz hokimiyatni saqlab qololmaymiz deb aytdi hokim,AwACAgIAAxkBAAECvDdgQFFjUNBsPiDsW5q8P2ecnHfYWwACIQoAAiLsAAFKSpkj_nmso-UeBA,
11826,Zolotoy toychoq mukofotiga sazovor bo‘lgan,AwACAgIAAxkBAAECvHBgQFKdKmw0f2akOGuYj7Q0bUlocgACPQoAAiLsAAFKWpDr9OxfD-ceBA,
11827,Tosh supaga ming askar joylashibdi,AwACAgIAAxkBAAEB50pgOdrbCw5qsA4-qSGhhHbnGW1b1gACugoAAntC0UlorHkGrTszhR4E,
11828,"ahmoqlik tamg'asi Allohning bir muhridir, unga hech kimsa chora topa olmaydi.",AwACAgIAAxkBAAECrylgPRe55tCAJFpwxktcMULCGgzuigACdw0AAuRJ6UnnOk1jh61pTh4E,
11829,"U nodon gapimda falsafiy ma'no bor, deb o'ylagan ekan, podshoh esa",AwACAgIAAxkBAAECr2ZgPRiECb_mchPy2wn35ZwkS-A44QACkw0AAuRJ6UlcZVWl0lATAAEeBA,
11830,"boshqalarning umri farovonlik bilan o'tyapti, faqat bizlargina faqirmiz.",AwACAgIAAxkBAAECr6JgPRnnF0n3J0F8IZoGBWTCTcko3AACrw0AAuRJ6Un2HL90o9bzux4E,
11831,Malakaning shakllanishi uchun bir faoliyat bir necha bora takrorlanishi lozim.,AwACAgIAAxkBAAECptFgPPnczbH98GNgfoYniSJKV9oWJAACQQ0AAmRF6UlJSbBqOGli9R4E,True
11832,"Ammo mendan ham baxtliroq qush bor, bu to'ti va u dunyodagi eng baxtli qush hisoblanadi.",AwACAgIAAxkBAAECqOVgPPwhMMFWi7SEo39vmEMTrVNjUAACfw0AAmRF6Um1MZZuqgqbNh4E,True
11833,Mentalitetimizda ham rang bilan bevosita aloqador haqiqatlar tasviri muhim o'rin tutadi.,AwACAgIAAxkBAAECp6VgPPrP-DQ1Vp0PCkfyskjjWz0XOwACWQ0AAmRF6UkIiJ_etXUrsB4E,True
11834,"Kim o'zining nobop qilmishidan uyalmas ekan, u ikki karra ayb ish qildi, deyish mumkin.",AwACAgIAAxkBAAECqaZgPP0a8CRAgBc5tkyJCIgW8NBH9AAClw0AAmRF6UkXLZlm1LkWCx4E,True
11835,"yana chin do'stni, yorning vafosini, farzandning kulgusini.",AwACAgIAAxkBAAECqRJgPPxSczyyBE9VO8kUcCEOa4XrEgACFQ4AAgZ86EksHfLmhpMDnx4E,True
11836,"Koshki edi, qorinning ixtiyori o'zida bo'lsa.",AwACAgIAAxkBAAECqrlgPP6Vz1YLRKh4Ke12U2PdQ6vrQgACPQ4AAgZ86En2KNkMJt3RYR4E,True
11837,"Bir qo'shiqchi singlimizning telemuxbir bilan qilgan suhbatlari kishini taajjubga soldi,",AwACAgIAAxkBAAECq3FgPP976DNztg39Ov-LgI1A02nLaAACUA4AAgZ86EkY6D-YL4O4eB4E,True
11838,"Chunki o'z o'ziga ishonch buyuk ishlarning eng birinchi zarur sharti hisoblanadi,",AwACAgIAAxkBAAECqmZgPP4vj84PlRVXCmmHeHh9rsP6awACOA4AAgZ86EkBHP120e2cIB4E,True
11839,"bo'ysunmaslikni jasorat, chaqimchilikni haqiqatgo'ylik deb biluvchilarni yomon ko'radi.",AwACAgIAAxkBAAECqENgPPt-Rz1PJ3UKbpCo2XnsHzdzOAAC_g0AAgZ86EnETYh2BCUrWx4E,True
11840,"O'n yettinchi asr boshlariga kelib, Yevropaning hech bir davlati moxov kasalligiga",AwACAgEAAxkBAAECpnpgPPldJ8LbVEV96Q_Xpj54wCtlPgAC-QADJhzpRTknOTSXhZ2NHgQ,True
11841, jasoratlar ancha ko'p.,AwACAgEAAxkBAAECpzdgPPpcpnxCTV5tkpL_bAsen3kCsgACEAEAAiYc6UXm5P9P-4yUCR4E,True
11842,Keyinchalik narxlarni tartibga solish tashkilotiga bu haqda xabar beriladi.,AwACAgEAAxkBAAECqjFgPP3QeoY89-lPY4eyilO3ZRW1RwACaAEAAiYc6UWSHvjw0f4LLx4E,True
11843,Ana shunday xayollar bilan manzilimga qanday yetib borganimni bilmay qoldim.,AwACAgEAAxkBAAECq-VgPQABDl2ZfXhd3go0IQH5OUKaX3YAApIBAAImHOlFgWICKQQZwT0eBA,True
11844,Asalari yelimining spirtdagi eritmasidan ham asalari yelimi suvi kabi foydalaniladi.,AwACAgEAAxkBAAECqHVgPPuxoMun_G2YGwOxyPZfU99OrQACMAEAAiYc6UX5u8WZqaXXBx4E,True
11845,Bunda zaxiralarni aniqlashning nisbiy xatoligi kamaydi.,AwACAgEAAxkBAAECqutgPP7CWgExEX8fGdPdwIc1hlCqwQACcwEAAiYc6UWZRSFWm_CZ8B4E,True
11846,Unda onajonimning tanish xati bilan bunday so'zlar yozilgan edi.,AwACAgEAAxkBAAECqyBgPP8GQw0MdLeMpFTO6THu5PZvLwACeQEAAiYc6UW3MmIhwneG4h4E,True
11847,"Endi bunisiga chiday olmadim, o'rnimdan turib tashqariga yo'l oldim.",AwACAgEAAxkBAAECq65gPP_M_cL9Bj5u55z7ikNXPqWrUAACigEAAiYc6UUVb4x5h3mgMR4E,True
11848," kaptar, zog'cha, bedona, pashsha, parvona.",AwACAgIAAxkBAAECsDVgPUAilvQwU05-j-JDnGirUzZoHAAClQwAAjwE6EnlJ2IjR8s6nB4E,True
11849,Akkumulyatorlar sovuq iqlimga qanchalik bardosh beradi.,AwACAgIAAxkBAAJwf2AzoNxx3iiHKQ7jMlIiVQZxzklRAAKQDQACQ12gSYjwqihU-OKyHgQ,True
11850,bu esa iste'molni oshirish paytida tabiiy gazni teng taqsimlash imkoniyatiga ega emasligini ma'lum qildi.,AwACAgIAAxkBAAJXsWAzWnhjckDKSpwYNKehxV3SD65bAAK7CgAC56WhSZ9T93A876fyHgQ,True
11851,Siz turmush quradigan odam siz bilan janjal qiladigan odamdir,AwACAgIAAxkBAAKdymA0c-j5eHuzwjNJC4JPQZmQlC2CAAJSCQACaOeoSTrclNyytf50HgQ,True
11852,"Yozning oxiri, kuz oylarida sinadik, endi qish-bahor oylarida ham sinaymiz.",AwACAgIAAxkBAAKj6WA0gN1-lHsETKXUGA1ka5HkXgccAAJgDwAC_I2gSdalVM08sKVUHgQ,True
11853,Rossiya Markaziy Banki o’zining raqamlashtirilgan valyutasini chiqarmoqchi!,AwACAgIAAxkBAAKlqmA0hAgxk1_xTxxEsy5Aojl-YerAAAL8DwAC_I2gSWRHY2r8ATKjHgQ,True
11854,Bu menimcha tarixiy kun.,AwACAgIAAxkBAAKjaWA0f_9tc0eo3qyV-bPCRkCOi5XzAAJRCwACvb-oSdHKeoCh2m5yHgQ,True
11855,"Odatiy mavzulardan biroz chetga chiqib, bilim yoki ma’lumot manbasi haqida fikr yuritsak.",AwACAgIAAxkBAAKjqGA0gHUrdJUqPteWIGaCKmB4esJGAAJeCwACvb-oSeyVotdTsFYDHgQ,True
11856,Meva-sabzavotlar narxlari bozorlarda bir-biridan ko‘p ham farq qilmaydi.,AwACAgIAAxkBAAKkamA0gZ-VIFFnCkqMpy97oGIULsziAAKFDwAC_I2gSc8RxHjD6W7mHgQ,True
11857,Hali ham yosh bola ekansan.,AwACAgIAAxkBAAKk62A0gq7HqWsXs52xW2rIi8p472pSAAKzDwAC_I2gSZqogvHuc4mXHgQ,True
11858,Ushbu avtomobil tannarxini tushirish uchun uning konstruksiya qismlarini maksimal darajada saqlab qolish harakatidamiz.,AwACAgIAAxkBAAEB54hgOdvIMkmM15koVv9Hxuq5NE4uowACmg0AAn7CyEkWZyMYWl3lgB4E,True
11859,Ammo olimlar ushbu jarayonning oldini olish uchun nimalar qilish kerakligini aniqladi.,AwACAgIAAxkBAAECp_VgPPsi9NDKr2GckxwIx9E18_12oQADDQACouDoSc2zPStylnoKHgQ,True
11860,Issiqlik ta'minoti xizmatlarini tartibga soladigan narxlar belgilandi.,AwACAgIAAxkBAAECqJFgPPvONzG5PkzRp9AFqGWzytttJwACFA0AAqLg6EltBDuncEFF_B4E,True
11861,"Senga kim qadam qo'ysa, qadamlari nurga burkanadi.",AwACAgIAAxkBAAECquBgPP66wSS4gnudBtZYyqi3KgGmawACWw0AAqLg6EmoJpzKzxQKCh4E,True
11862,Issiqlik ta'minoti xizmatlariga tartibga solinadigan narxlar shakllantirildi.,AwACAgIAAxkBAAECqG9gPPuoIbOgy_QAAflloORJroq5EzsAAg8NAAKi4OhJtyswPGFaAgseBA,True
11863,"Men mangulikni bilmayman, ammo bir onini tasavvur qila olaman.",AwACAgIAAxkBAAECrd9gPQP-C9Kv8QOBfMPg-vFsVz24cAACxQ0AAqLg6EmTB0kSldGdtR4E,True
11864,Issiqlik energiyasi uchun qo'shilgan qiymat soliqsiz amalga oshiriladi.,AwACAgIAAxkBAAECqQNgPPxCVvxW1rhCmoq_MTUKDv77fwACIQ0AAqLg6EkkdDh9xmCw-R4E,True
11865,"Insho arabcha so'z bo'lib, yaratish, bino qilish, qurish ma'nosini beradi.",AwACAgIAAxkBAAECrXtgPQH-wOsR4FrjiXnA__dsbcYwrwACOw4AAmRF6Ulppi5L4lTsdR4E,True
11866,"Qadim o'tgan zamonda, uzoq o'lkalardagi qalin o'rmon ichida bir qarg'a yashagan ekan.",AwACAgIAAxkBAAECqNBgPPwLuNF_q_zFLumfmM3J-_yYPAACfA0AAmRF6Um2RzCJLcLpLR4E,True
11867,"Asar qahramoni ilk bora jinoyatga qo'l uradi, murg'ak bola yoshida qamalib ketadi.",AwACAgIAAxkBAAECqxlgPP77UWiQswwRkKkj41DP86iOcQAC0A0AAmRF6UnGemOcXolxuh4E,True
11868,"U haddan ziyod semirgan, kichikroq qalam go'shtdor barmoqlari orasida ko'rinmay ketardi.",AwACAgIAAxkBAAECq6RgPP_CBRmH6KutdT_hi_HBBEZoWAAC7A0AAmRF6Un4rkoTvf1lbh4E,True
11869,fosiq so'zlar uchun esa katta darvoza kabi ochilib ketarkan.,AwACAgIAAxkBAAECqlhgPP4fdfjVi6NsYMao7abUby_xRgACNg4AAgZ86EmotHuKpfN_8B4E,True
11870,"hech kim sening yo'lingni to'smaydi, men sening boshing ustidan dur sochaman.",AwACAgIAAxkBAAECp5FgPPq5Eg-cIq_3WETACWNNk1PYdgAC7A0AAgZ86EkY1EJLqIbJvB4E,True
11871,"siz hech qachon olti yoshli bolaga murojaat etib, ko'tarishib yubor, demaysiz.",AwACAgIAAxkBAAECqXtgPPzhqxuG3nwoPHk7TopwiQr50AACHQ4AAgZ86EnzgvAbd6-YnR4E,True
11872,"ya'ni go'zal va oqila qiz yomon odamga nasib etdi, degan ma'noda aytadilar.",AwACAgIAAxkBAAECq2lgPP9t3yoTQLW8nninLsmNjB3_EAACTw4AAgZ86EnXvdjeP2jV2R4E,True
11873,"So'radilar, Olijanob kishi biron bir odamni yoqtirmasligi mumkinmi?",AwACAgIAAxkBAAECqDBgPPtiUXA8XyqmFifuZ89NOL1ZegAC-w0AAgZ86EmjYG2wZ30Dxx4E,True
11874,Tasdiqlash va belgilash tartibi to'g'risidagi nizom tasdiqlandi.,AwACAgEAAxkBAAECqfxgPP2BKaaYj1W5Mp-mOTX2oASCMAACXwEAAiYc6UXml0TlPGZd2x4E,True
11875,Tabiat bizga imkonsiz narsalar sodir bo’lishi ehtimoli borligini o’rgatadi.,AwACAgIAAxkBAAECunhgP9gIHhHZTeGv54No7CcyWHdHlwACZQsAAks6AUrQd_XTvVsgCB4E,
